,Dif10d,Dif14d,Dif18d,Dif21d,AveExpr,F,P.Value,adj.P.Val
PRKCH,0.034831946972207,-0.321366492407208,-0.251515915275401,0.00946418490982132,0.177126166493219,2.25721515349429,0.0903811472163022,0.563624307274521
KIF22,-0.0281517543678907,-0.584632349562145,0.00977474779744075,-0.192642215656878,-0.0704235749501456,2.25701779188004,0.0904030975498587,0.563624307274521
PLD2,-0.286547462621274,0.0220333834127675,-0.119128799598818,-0.199221278491999,0.192497854641047,2.25700622182667,0.0904043845286252,0.563624307274521
MMP11,-0.0608106598007417,-0.229379602473984,-0.248399550315845,0.193718518201812,0.0659601069680185,2.25671654533154,0.0904366124508807,0.563624307274521
WDR83OS,0.0966046988398313,-0.250608076542944,-0.366581368257222,-0.191728538336671,-0.372757989673189,2.25551728396322,0.0905701622714123,0.563796665050009
RCL1,0.132640368179588,0.237950916657305,0.510999930334815,-0.0832601082377864,-1.41464091277288,2.25539516338697,0.0905837730341085,0.563796665050009
RBM27,0.0203051182041179,-0.393131053179486,-0.0417099458217852,-0.29593653256914,-0.279321785790201,2.25503963576061,0.090623409837384,0.563796665050009
PKIG,-0.0177037301836639,0.161759110357009,0.295496801733401,0.283777463289209,-0.0182617623108481,2.2549571944802,0.0906326035453362,0.563796665050009
PPP2R5D,0.11186350456311,0.0776277528559746,-0.661172635995032,-0.425470521860621,-0.473940919720834,2.2547700328375,0.0906534790571234,0.563796665050009
TMEM268,0.254811836695659,-0.0371204471493901,-0.197816193721165,-0.180645862022388,0.287907912435245,2.25472219986862,0.0906588150149428,0.563796665050009
C9orf16,0.539442640131446,-0.131285964599013,-0.127228843351454,0.163633718050747,0.255922097344173,2.25425490261955,0.0907109609259578,0.563919266564374
MAVS,-0.0255111381968257,-0.0620925716018574,0.302091133060022,0.225745455410626,0.342983433914118,2.25377207662126,0.0907648721945378,0.56405275115033
FBP1,0.0491247315536819,-0.063478828897085,-0.444867483382056,0.0509173094690297,0.171022993846149,2.25339923435962,0.0908065255383157,0.564109991447029
CARMIL2,0.0838474681135896,-0.339066320339048,0.117199909754716,0.240395651512175,0.231955816239905,2.25300824998405,0.090850226869129,0.564179908857291
PSMB1,0.0329535675307728,0.56323037846879,0.0895621585336888,0.32832392460517,-2.43914967729984,2.25189752553838,0.090974493783857,0.564695510187087
ILK,-0.0936783432688059,-0.55194628670166,0.179103059163079,-0.312100599740244,-0.772369897863451,2.25168431742656,0.090998367376061,0.564695510187087
PALM,-0.219785860208182,0.60049939824875,0.404454352296128,0.169738160824271,0.31710276833716,2.25139580834884,0.091030682945388,0.564695510187087
AVL9,0.0751730035599572,-0.0902151565253489,-0.468666108257234,-0.385150436295613,0.120289386018405,2.25031137661925,0.0911522547827599,0.565248005050866
ZSCAN16,0.0849122430627679,-0.0899663824272574,-0.29573370538091,-0.238671971675524,0.266665000852289,2.24977249176293,0.0912127295392133,0.56542136942169
FAM3D,-0.402097174776316,-0.185504749824056,-0.135892331318026,0.0642562250798747,0.0834532265161321,2.248375579534,0.0913696865975161,0.566154001234378
GFOD1,-0.000322361927245052,-0.190212048288871,-0.26343305244961,-0.182204520021694,0.316228359839223,2.24786325168495,0.0914273215394505,0.566154001234378
ANKLE2,0.00558374554558227,0.605794346020109,-0.0521858347168132,-0.492361898319777,-2.95387834664234,2.24765775990776,0.0914504491187703,0.566154001234378
DNAJC2,0.128945610393311,0.271923477161762,0.164145619014138,0.4069293076485,0.0455822518730027,2.24732453976319,0.0914879650264138,0.566154001234378
GEMIN8,0.281314238974754,0.14503298877046,0.339939220593428,0.0626856626709057,-0.165630344887351,2.24727346654735,0.0914937165555902,0.566154001234378
RASD1,0.140285893890323,0.0382452616503777,0.434293001462838,-0.0496524854443166,0.136311924410655,2.24649404734491,0.0915815358891741,0.566484294922807
CLOCK,-0.0932325593491921,-0.344132660168052,-0.0201183404799873,0.324008381143674,-0.126270940999606,2.24611748826598,0.0916239949857105,0.566484294922807
LRRC72,0.245994869128835,-0.0603081587321729,-0.353206346462221,-0.179289678296316,0.431490035445698,2.24593276459341,0.0916448310109188,0.566484294922807
RADX,0.158920234362163,-0.0467177079815179,-0.409975085845427,-0.154299249551257,0.233947325888187,2.24554721327702,0.0916883352612101,0.566551802957328
CENPW,0.325934639244168,0.320224562303967,0.845031871185029,0.319006681401335,-2.16923159447988,2.24481725338888,0.0917707596917657,0.566769086718256
RAG2,0.278249673816984,-0.157598478527937,0.196452067871482,-0.0761994857618956,0.36395781061998,2.24465854681832,0.0917886903725908,0.566769086718256
STX11,-0.0340885366589566,0.0659394022369046,0.12639415236588,-0.343279641347758,0.16941370740599,2.24351169011732,0.0919183697440233,0.567042253724638
PLRG1,0.73948900822136,-0.112110279579192,-0.647490859144176,0.000357580531364921,-2.91326294751043,2.24344630984472,0.0919257682245808,0.567042253724638
ABHD2,0.226662669882008,-0.0749010634432476,-0.0950603141857637,-0.392228169255348,0.19981989378729,2.24333652589734,0.0919381928392803,0.567042253724638
PPP4R1,-0.405457441907544,0.00493389280364678,-0.0747715334075972,-0.104638848101317,0.0591285685010829,2.24301365701028,0.0919747430202244,0.567042253724638
MIDN,0.0743520428051575,0.253236644536969,-0.0107631744561023,0.382874166045779,0.185299394402123,2.24278775921206,0.0920003245538947,0.567042253724638
DDAH2,-0.122251494691371,-0.287024481006617,-0.210459988981362,-0.112647655180666,0.158335830822905,2.24253817697638,0.0920285967340078,0.567042253724638
SPRR2G,0.00110799705750578,0.370160042144373,0.600777589050569,0.0519257569198355,-0.76923458710269,2.24152788764108,0.0921431318500744,0.567546856751361
RRP12,0.23660362076195,-0.348947044483125,0.714016005091434,0.374206610268746,-1.36162329103638,2.24117152380009,0.0921835673821586,0.56759485468873
FAM171B,-0.21249903275496,-0.258936831923693,-0.206234385943739,-0.186628889175587,-0.028176218711654,2.23994987457018,0.0923223231401906,0.567867568483448
KRTAP4-11,-0.00451302823837185,0.282590111947036,0.751036881741442,-0.283587027547473,-2.19293296670445,2.23982142809794,0.0923369246823808,0.567867568483448
LARP4,-0.161822011267577,0.343979323969113,0.116763895128665,0.254452907540145,0.258536179554233,2.2398148093734,0.0923376771504544,0.567867568483448
CTSE,0.0396389877277809,0.263145928673427,-0.166431608487807,0.259286510753017,0.164379999004138,2.23963173104063,0.0923584934248442,0.567867568483448
NFKBIZ,0.0754511601861455,-0.0477282432432132,-0.28761010405175,0.337009836657007,0.114194437924615,2.23932251450677,0.0923936627832983,0.567883000521736
ING1,-0.311334069504232,0.142963729372555,-0.138559820151787,-0.17028929660199,0.0761680365445147,2.23792540187804,0.0925527383548611,0.568576634303764
DENND1B,-0.0114553126969671,-0.018205853217671,-0.428241997982827,-0.0762965576523776,0.150996416239439,2.23715890517064,0.0926401317555611,0.568576634303764
USP17L2,-0.0423568516174536,-0.365426973939194,0.230125610454434,0.321807394444994,0.515152377701082,2.237141159318,0.0926421560857114,0.568576634303764
NUDCD3,0.110357747336426,-0.0400561091681421,0.570786701055055,0.486405775751385,-0.933500913778087,2.23664093819861,0.0926992367817292,0.568576634303764
IFT22,0.0124244392734414,0.262772766485599,-0.0608201344577126,-0.291167584927237,-0.0276095778047992,2.23639565125441,0.0927272399475476,0.568576634303764
GALNTL6,0.133647066070087,-0.0535245944029602,0.329714251248724,0.318099736699275,0.0935514257673843,2.23638527427281,0.0927284248271056,0.568576634303764
FANCC,-0.140936017859611,-0.200952208477581,-0.0326520618320911,-0.423109420924404,0.202462763348527,2.23624938707864,0.0927439423360412,0.568576634303764
MRPL46,-0.00124147602246233,0.475960761934696,0.114952824282959,0.273249671893767,-0.484217727984409,2.23603778946445,0.0927681108534494,0.568576634303764
GRHL1,0.008098306918294,-0.0954726617221946,-0.446366070026675,-0.110315694992467,0.135457040124705,2.23558544167193,0.0928197994466165,0.568646801526551
C1orf127,0.202133100369297,0.0550338199310973,-0.158605128956264,-0.236710794120577,0.129947625008958,2.23536529258689,0.0928449660417459,0.568646801526551
H2BC10,-0.0392536705966476,0.0458960058702119,-0.295826199426994,-0.33327206582034,0.213190319245517,2.23495695024628,0.0928916647870203,0.568651620836496
DDX25,0.263274970902377,-0.136358224746753,-0.364384079764582,0.507211106128185,0.0631634609149192,2.23447434483595,0.0929468876016316,0.568651620836496
TDRKH,-0.0933360332057226,-0.00910040442197983,0.107028324716944,-0.408600478091397,-0.134697687747663,2.23417973181908,0.0929806157489238,0.568651620836496
ODAM,0.54316986583573,0.266773755228112,0.0959538401196242,-0.207113939927256,0.50545021157136,2.23412761034008,0.092986584079159,0.568651620836496
CCDC15,0.0484491959573192,-0.431165132460264,-0.112479466108659,0.15144643910225,0.316608766915191,2.23392951395719,0.0930092713169424,0.568651620836496
AMT,0.386829374733907,0.219214186579337,0.13602118001614,-0.0500080108548331,-0.188057944707971,2.23363537410387,0.0930429685788703,0.568657693374129
LRRC23,-0.079496431963142,0.0511008137526388,0.0130762394051998,-0.577168140985939,0.0586297179848142,2.23319082461909,0.0930939209552739,0.568769183967077
DGKI,-0.290242931473888,-0.325324297650187,-0.0415369412451945,-0.269465562155985,0.0107366321822449,2.23206090404948,0.0932235571314954,0.569361156094992
MIS12,-0.000764027644942322,-0.658498191715085,1.02803952989545,0.399338519981511,-2.24430976938887,2.23119112159043,0.0933234742857208,0.569469565602202
STAT2,-0.325108822825037,0.23324378347813,0.0935372436953081,-0.0878848174128766,0.000140216750860165,2.23087841891521,0.0933594232917791,0.569469565602202
DBF4,-0.203456598247386,-0.0165518024978761,0.459111078112867,-0.46354193994547,-0.852750132665508,2.23087149629323,0.0933602192934782,0.569469565602202
SPG11,-0.0547848378083783,-0.31918002045827,0.0210262244473266,0.262497627659717,0.00230772524823777,2.23076635138064,0.0933723103020403,0.569469565602202
HNRNPA1,0.00454355537444884,0.210049847231272,0.147732544192833,-0.446133631530207,-0.802703861818446,2.23029911378564,0.0934260592293451,0.569511863975417
NUBPL,0.129735458408705,0.312660587475916,-0.0322535781588453,0.393765067334452,-0.0103809681282747,2.2301366830102,0.0934447520083888,0.569511863975417
GAST,0.133536136379638,-0.215927511181033,0.0324909867189644,0.326268670436531,0.0925428548353594,2.22833107798937,0.0936528034836953,0.570468324029657
STAU1,-0.120100132919033,0.243308285089411,0.0742263302216629,0.295318671425276,0.0561815686730355,2.22818351689137,0.0936698273471563,0.570468324029657
PLEKHH2,-0.0716173386946347,0.216931469453883,0.350345338425615,0.146344235286026,0.0163942906997743,2.22792108791519,0.093700111193277,0.570468324029657
ZNF587B,0.0375005094918207,0.0408674934864698,-0.0946122424724688,0.46121621126402,0.329776078741267,2.2276205957725,0.0937347998520083,0.570479768927799
SUCLA2,-0.161844087623593,-0.619849201027952,0.397998652227409,0.507282278233955,0.0486864941931694,2.22695333378141,0.0938118755557922,0.570749087531181
ERCC8,-0.274407347660982,-0.0818236341560835,-0.0883992143104987,0.310248689982305,0.399239575735431,2.2253425583097,0.0939982060820492,0.571489499153478
PAM16,-0.0588682827589797,-0.235797300956723,0.832165829983184,0.0168668501768732,-1.97861183812601,2.2251132299394,0.0940247652121036,0.571489499153478
EPB41L4B,0.216556767024963,-0.288053485723362,-0.091714477395611,0.136034644561858,0.358294473856125,2.22504926194362,0.0940321748952209,0.571489499153478
RABL2A,0.33202256318529,-0.39546324727931,0.0799827962197553,-0.383407852468986,-0.110679119694705,2.22439707952504,0.0941077542814993,0.571581086752396
LRRTM2,0.246639597094803,-0.088176242219112,-0.257474305754445,-0.224838581858953,0.285476238931554,2.22424245460204,0.0941256824577696,0.571581086752396
ISCA2,-0.0736515616340203,0.331965084367845,0.38238229912638,0.29389954599984,-0.504184362617096,2.22406845657478,0.0941458610799898,0.571581086752396
MBOAT1,0.549111391894963,0.0132475923769083,0.0677819414565913,-0.0856786805018019,0.486096046792169,2.22255643972192,0.0943213980284439,0.572446935050116
ANKRD46,-0.179719990398854,0.489648000495978,-0.0735945469566576,0.434823883553192,0.193781463454058,2.22171317902328,0.0944194424374294,0.57275901616604
TXLNA,0.206933850002274,0.0751620026096283,-0.305264249955138,0.0801638208391944,0.109331371051478,2.22141787540201,0.0944538016744164,0.57275901616604
LHX4,-0.199505583673874,0.0394521887150147,0.00193958577632936,-0.393091413260192,0.0970840109843441,2.22126461477923,0.0944716389673455,0.57275901616604
SPDYA,0.0859138229499478,0.00284380595560706,0.156677265842013,0.519373526003784,-0.0723103655824048,2.21930212638998,0.0947003508107941,0.573702308549723
COPE,0.334108672622785,0.167936676437653,-0.420392096373767,0.698040791587431,-2.59082506552892,2.21922876841781,0.0947089111274459,0.573702308549723
UGT2B15,-0.424009577939345,0.711659169174875,0.0430829803231373,-0.468988534928374,0.553242685936764,2.21908055162056,0.0947262093309326,0.573702308549723
ZNF454,-0.00169187319469055,-0.253042206194161,-0.379134886749022,-0.212403527900648,0.184915815690302,2.21820548623491,0.0948284034989572,0.574121267423353
PLAG1,-0.0686803493142747,0.351862723664911,0.312917334366137,-0.0520130296119478,-0.33532124076715,2.21736723734837,0.0949264045572049,0.57432360216921
SLC39A12,0.00916677088652745,-0.383596618558085,0.0496853263527194,-0.25896737362838,0.383219630685241,2.21735459687147,0.0949278831742759,0.57432360216921
DEDD2,0.255462625741552,-0.160869598185084,-0.291193891692704,-0.332595991107466,-0.0229552694316467,2.21686395870971,0.0949852938008961,0.574329282204808
PKP1,-0.0650053013182141,-0.340095875319965,-0.126393187107017,-0.180451119903092,0.181303695049216,2.21678204292665,0.09499488242587,0.574329282204808
MICALL2,0.23056782805146,0.369825910207762,-0.155472574696459,-0.176991602355116,0.109244793835877,2.21625156303633,0.095057001710935,0.574505090632513
GSG1L,-0.153126761394217,-0.265157261493884,-0.267158969886718,0.0497331638443401,0.0570580914311221,2.21591090916774,0.0950969143935936,0.574534572278505
ELL,0.0645213731681722,-0.283489746542169,0.440588746589747,0.513131629411159,-2.61381498502071,2.21564600545282,0.0951279637445259,0.574534572278505
SUV39H2,0.0399549163498813,-0.439533997247123,-0.0241440836533188,0.122381597754687,0.0746994149359368,2.21410070202959,0.0953092968846417,0.575429879941024
SIRT2,-0.181316634503761,-0.25664938319486,-0.0320034951065401,-0.185404798236522,0.0441752861442711,2.21321562330835,0.0954133164534127,0.57559440178209
BEX1,-0.243708172924975,-0.00402501206369582,-0.126342205975898,-0.397797169557826,0.429812486401843,2.21285008916216,0.0954563102436691,0.57559440178209
FGF4,-0.281349834510858,0.233074230481274,-0.159590195884386,-0.0944477517558774,-0.0656824217859824,2.2126276026465,0.0954824886691736,0.57559440178209
RHOBTB3,0.125400768099923,0.328909772427663,0.0275014790357447,0.172684257945934,-0.269634329754966,2.21239435996926,0.0955099406342352,0.57559440178209
DMRT3,-0.201837205536841,-0.00302479519340371,0.0127128517100018,-0.434084233773478,0.240474009064165,2.21237071768754,0.0955127237136545,0.57559440178209
DENND4C,0.183864430366958,0.200503016556733,0.148690781058118,0.366165953386057,0.374003839225895,2.21190750015802,0.0955672687674508,0.57559440178209
AIFM3,-0.177021640264436,0.329111687847554,0.147146548180748,0.102454491655221,-0.178146966087331,2.21189901977986,0.0955682676526854,0.57559440178209
SCIN,0.118355632403649,-0.356902642634283,-0.179753657081709,-0.0362899061655991,0.184956456299529,2.21079595309324,0.0956982871557105,0.575873350905239
GRP,-0.249703043211378,-0.420186898531961,-0.1073558500489,-0.00503469699520226,0.297113384040287,2.21069748518353,0.0957099025120551,0.575873350905239
SUDS3,0.00360190397520821,0.210405385180774,-0.0363704853912571,-0.475010517862725,-0.502625995225379,2.21066326294836,0.0957139397352278,0.575873350905239
FASTKD3,-0.0739539940523737,0.0617619156701329,0.048974798471076,-0.371409103706028,0.0431235642967325,2.20986697238918,0.0958079282625349,0.576239452310258
OLFML2A,-0.0382231985642223,-0.159472123504335,-0.322241718485972,0.243873930932278,0.0199777060006718,2.20927434764793,0.0958779391860276,0.576360959928681
ANAPC2,-0.0680915957208663,-0.26672610988062,-0.13775687123759,-0.654192653961176,-2.52583525778929,2.20909986696018,0.0958985618507579,0.576360959928681
RSPH10B2,-0.00565525650953752,-0.113414625375261,-0.544760087484327,-0.315245412692595,-0.486401869190415,2.2088544901698,0.0959275717755695,0.576360959928681
PRMT5,-0.526831424170389,-0.0552239233778122,-0.0804935972236871,0.607132184453877,-2.58754920081504,2.20855679781925,0.0959627788919761,0.576373333116988
SSX4,-0.204254427789814,-0.419089227359585,-0.456950896385328,-0.356044583296132,-1.42703430004657,2.20788089269151,0.0960427654180437,0.576654559768282
MFSD5,0.322824046701874,-0.020344529650498,-0.288536887001555,-0.281057578741566,-0.00310805861014168,2.20683318384827,0.0961668868310319,0.576882679449617
CTBP1,0.0248556050976263,0.00922965489430816,0.246689591060607,0.2933556387641,0.257555811959542,2.2064173739143,0.0962161933390271,0.576882679449617
EPOP,-0.205106697491529,-0.508555713841845,0.0898872764540066,0.0142453093759956,-1.05224518447504,2.20621020829859,0.0962407686336472,0.576882679449617
INTS4,0.290344209189553,0.710258253560798,-0.49780888423957,0.0135007589179956,-1.93632462337319,2.20619838167075,0.0962421717779465,0.576882679449617
EFHC2,-0.205958791156204,-0.220513252884085,-0.172670825755409,-0.3248601424722,0.0239966749818355,2.2061606845155,0.0962466444147308,0.576882679449617
SPATA2,0.120656187840573,0.159705685020928,0.266334807714491,0.162350448896931,0.140932634570587,2.20516498416065,0.0963648583082328,0.577222601229567
KLC2,0.149790293779333,-0.397462293165746,-0.0959677468514497,0.122774623555832,-0.164459168806933,2.20507592430816,0.0963754391625235,0.577222601229567
FBXL6,-0.0956794684493985,-0.306240096976009,0.323595207749445,0.568913254207401,-0.128333885711237,2.2046056928992,0.096431325355785,0.577222601229567
CFAP46,-0.322997626341603,-0.0960632246695949,-0.0223638026093833,-0.260622858121979,0.200560444868399,2.20439850683391,0.0964559596491497,0.577222601229567
EIF4E,-0.508879660211048,0.138918348831405,-0.267818287615366,0.803133032325902,-1.73003385850932,2.2042859968725,0.0964693397270026,0.577222601229567
DEFB123,0.156997759450217,-0.308738750781983,-0.21071659332924,0.281261587317774,0.349834460302494,2.20379451566392,0.0965278107957024,0.577373710890974
MARCHF5,-0.0082962479324092,0.2560304266202,0.113901574493861,-0.401400421270762,-0.0490218689086795,2.20351563840315,0.0965610047889897,0.577373710890974
RRM2,-0.560571241152092,-0.194549504242898,-0.677959045393598,-0.386028445448557,-3.36373693756469,2.20279559649788,0.096646763739075,0.577431331512218
SORBS3,0.145261340765434,-0.181901837385566,-0.197632967638604,-0.227736190826243,0.11561715808629,2.20241582459929,0.0966920271807404,0.577431331512218
DMRTC2,0.0879219505272254,0.0922844030129783,0.401955968260837,-0.286387707907927,-0.155631721176133,2.20233896259373,0.0967011906998446,0.577431331512218
CHRM5,0.0788820675057659,0.0206444097561186,0.308248966742595,0.363615840475502,0.223469029963492,2.20209615258763,0.0967301444785154,0.577431331512218
WDR73,-0.140885527923142,-0.234903485675793,-0.148993044230248,-0.0540626542503145,-0.125790392904113,2.20204131817788,0.0967366844200076,0.577431331512218
MRPL42,0.210014579143527,0.095628393129508,0.7218867060885,0.133312716004037,-0.466188975281007,2.20135410706217,0.0968186847052548,0.577722474143778
MYNN,-0.23246537020233,0.391128145594498,-0.285190968149045,-0.335608289207398,0.0149620191055904,2.20095399377105,0.0968664604853764,0.577809267553936
GATAD2B,-0.313083296786359,-0.251892948890824,0.0880807541477091,0.0265736805238587,-0.146607030992049,2.1979177517659,0.0972297964557369,0.579777675161987
HADH,-0.146875355087939,-0.354710601295746,-0.329865424894251,0.22959534747954,-0.0262024441186753,2.19750037097316,0.0972798524273159,0.57986902761877
HS2ST1,0.0355218442649701,-0.350552460576953,-0.350682991355853,-0.182780823518738,0.070107267747642,2.19723398160862,0.0973118140436836,0.57986902761877
ZNF512,0.164349581828773,-0.298120684185528,0.0463077817691736,0.0435176855175119,0.613903955252354,2.19626611626594,0.0974280303121549,0.580274186361802
DDX18,-0.128746252210165,-0.199752422104414,0.571831354059532,0.378715069664861,-1.10483656385394,2.19611198535101,0.0974465507347861,0.580274186361802
EMC7,-0.403348053984009,-0.290301822736348,0.482196193166418,-0.414274252753057,-0.993142377683846,2.19579104565221,0.0974851265834045,0.580305162968928
NMT2,-0.0620210984648388,-0.219612902804039,-0.308905141040919,0.238297457731885,0.434039845399176,2.19537155766191,0.097535571291324,0.580406746616544
NRG4,0.543631197934747,-0.228755263644233,-0.210193049006906,0.0422346074529545,0.026867681882053,2.19485870657534,0.0975972796896384,0.580504418189613
XK,0.0486072919811226,-0.256808310421828,-0.0852925199637153,-0.224366134281437,0.127898431409163,2.19468030283916,0.0976187553937445,0.580504418189613
NT5C2,-0.211181184252612,0.238436135072126,-0.103986221652213,-0.304992103041586,0.213231675591533,2.19394818408691,0.0977069365746084,0.580738785778706
SRPK2,0.0201985749158128,-0.204199292577805,-0.367414020535583,-0.362295641711127,-0.0212379605217893,2.19366926913113,0.0977405524760973,0.580738785778706
SRSF6,-0.00540936015303045,0.318542122231371,0.236242874091136,0.209675153936831,-0.285978856229965,2.19352152835508,0.0977583635826014,0.580738785778706
AZIN1,-0.0760253998725131,0.164889567521131,0.451664679695846,0.11663019747592,-0.238069924991122,2.19313221021606,0.0978053143997144,0.580819264611419
NAB2,0.0717773901702026,0.287620775699592,0.204566365590029,0.219397391176961,0.109224619249965,2.19259158838331,0.0978705505534088,0.58100823933857
DDX23,0.0414236744849621,-0.489639337289188,0.429911172498406,-0.652973989920604,-2.83995883171625,2.19183124831042,0.0979623755954508,0.581354876059283
GEMIN5,-0.0499067901199904,0.643389590351789,0.30446006542603,-0.592544997816626,-1.7084499859334,2.19102202822328,0.0980602011691458,0.581736874080214
RPUSD3,0.109499101382857,-0.207819067239568,-0.124318472829761,0.226441107600831,-0.00148721626551851,2.18991976152249,0.0981936144787116,0.582194617742893
ZNF341,0.200648734104705,0.167029601638088,0.209161524806496,0.27640280710282,0.134082710340408,2.18965120128699,0.0982261480598881,0.582194617742893
AGTR1,0.119649029828717,0.119109100641016,0.436211983870848,-0.128214497409931,-0.300353213250421,2.18943090349397,0.098252843372457,0.582194617742893
FOXR1,-0.15209773392381,0.223086087507764,-0.446883696719794,-0.163645731893199,0.121843104901901,2.18927870635919,0.0982712907220722,0.582194617742893
DNAJC22,0.0259619299107886,0.331884001156179,0.260400804319162,0.18029176294203,0.261260181401217,2.18876778811171,0.0983332436220092,0.582363228916722
CYP2A7,-0.0743656724034205,0.212883651938305,-0.179799589702698,0.360070299535276,0.186276017731557,2.18817971924547,0.0984046013861799,0.582587405142287
TRIM6,-0.277673872780081,0.0850938028064598,0.179017345625409,0.285710661046666,0.243240964407879,2.18722603650079,0.0985204369199029,0.583074662070549
RGS18,-0.131124452201601,-0.0134338745675152,-0.257904643004797,-0.524644502734016,0.340499251102385,2.18666550619819,0.0985885850876236,0.583279454747737
USP13,0.26546899292995,-0.0660017532628587,0.265398477754655,0.0360329621133153,0.0678365138446106,2.18625582043654,0.0986384245427737,0.583375825152976
PSMC3,0.685335289520237,0.3290511348275,0.603585774008645,0.421157366845323,-2.82337146870374,2.1854910593208,0.0987315292908554,0.583436661284605
BTN3A3,0.0894612106293185,0.0663844670802108,0.309552916974026,0.248512629731598,0.0773291031004477,2.18505041272302,0.0987852162213573,0.583436661284605
MFAP3,0.321349671734964,0.277760244459433,0.401872984960041,0.294420291080116,0.250857071104217,2.18499292275131,0.0987922228241276,0.583436661284605
RIPOR1,-0.290217939391692,-0.0464298968060908,0.263176571542497,-0.00420974862500316,0.084765661699875,2.18485173483743,0.0988094323008808,0.583436661284605
SAMD7,0.309254147259743,0.121139767994752,-0.122886430103439,-0.144896088330779,0.215354175403413,2.18455795047064,0.0988452517315061,0.583436661284605
PRMT6,-0.13357320094007,0.259795269732413,-0.43264494531583,0.00269000741440265,0.0901501765173664,2.18451872936343,0.0988500347449073,0.583436661284605
CLPB,0.113091857813924,0.22069936364445,0.395831303945451,0.129142128152148,0.0111536649643025,2.18374277142956,0.0989447117589017,0.58364267263967
TNFRSF10C,0.0520097812260908,-0.174491915424339,-0.0451944243664875,-0.301985100324879,0.274858623218957,2.18368249370192,0.0989520703325136,0.58364267263967
PIGR,0.280502239882247,-0.211601481998865,0.0774934299611601,-0.185966763939002,0.0937553084960787,2.18290028105271,0.0990476122056606,0.584008098010182
CEACAM6,-0.176037207189089,0.115015949795098,-0.326165606368385,-0.265843529912871,-0.195928263411663,2.18244316972711,0.0991034891126267,0.584105951212675
ANKS1A,-0.0529035226484333,0.0992498661654606,-0.105838923601548,-0.345497836186855,0.3408000127238,2.18221499580368,0.0991313930313207,0.584105951212675
ADGRB1,-0.0283106822325811,0.203045244979183,-0.008006428763983,-0.361602138748468,-0.0752359026625844,2.18131090061912,0.0992420363866819,0.584429030597586
MAP1LC3A,-0.149036798130992,0.0746840305566919,0.174996647503133,0.484012406011658,0.244381578952853,2.18101928696119,0.0992777512070859,0.584429030597586
NXNL1,0.0850753511072875,-0.241818822095527,-0.139836442254761,-0.296314363535275,0.0828632476469617,2.18094331796716,0.0992870575330843,0.584429030597586
TEKT1,-0.343641616348112,-0.102293803999497,-0.100128980038203,-0.31184623093814,0.295274388567443,2.1802539993513,0.0993715412013975,0.58466030179814
LIPI,0.0384768537179199,-0.444258318016176,0.296400567483208,0.182221287538235,0.200123116837227,2.18007414688892,0.0993935962799231,0.58466030179814
FOXE1,-0.123871645873143,-0.00854418171393101,-0.0612355509471278,-0.412275725222446,-0.238436043190958,2.17960211790673,0.0994515045376938,0.584803098039033
DPP9,0.109696969779979,-0.0800065902810685,-0.397456570326835,-0.052919855336434,0.110162334000882,2.17922238789148,0.0994981147882077,0.584879384698227
SHISA4,-0.0890547709682522,0.130262001053969,-0.0329149111736391,-0.360887349264246,0.0046013716092318,2.17800423901664,0.0996477890643031,0.585561255914195
MED27,-0.0420584806288554,0.140315919030709,0.189424403750991,0.655033075105642,-1.33379787583233,2.1776872668971,0.0996867734573107,0.585576671705534
AMIGO3,-0.161616192789234,-0.0585537117835179,0.255658136223201,0.265695497018394,0.218092310322006,2.17743536085327,0.099717766558551,0.585576671705534
CDK2,0.132643845966956,0.118880636394729,0.209576298943636,0.389351302834432,-0.667977313897059,2.17633720305319,0.0998529934908438,0.586171611910266
NXF1,-0.155043197029737,0.504003980813244,0.120097936905564,0.67920959568557,-2.04333460502754,2.17581811687798,0.0999169792688399,0.586171611910266
MGST1,0.331255540842159,0.0332757303996123,0.281281207159024,0.0304031843417214,0.0169516673204306,2.17579189500011,0.0999202126582717,0.586171611910266
CARS1,-0.199489973791016,-0.177141231912532,0.784275161946223,-0.296259877264625,-2.60132062534861,2.17442979079502,0.100088320166891,0.586959767643135
TMED9,-0.0404166886408542,0.40315071585518,-0.127272840798092,0.00253096110771001,0.280126255029335,2.17355489887136,0.100196450481889,0.587167879030567
MAEL,-0.468338211251658,-0.0993215560174505,-0.148640834613354,0.0998414869319528,0.368294136113963,2.17354022981211,0.100198264494835,0.587167879030567
ZACN,0.139105798039841,-0.106599877128365,-0.257440801916382,-0.258271898749609,-0.15954279595211,2.17310693848618,0.100251861624962,0.587167879030567
PRKD1,-0.173171813191066,0.0128518426810414,0.128679628412526,-0.427352258943381,0.330039283010878,2.17303169094044,0.100261172574671,0.587167879030567
VSIG1,-0.118406776368369,0.0885060864711336,-0.396889301689626,0.036350815833655,0.280899529694346,2.1726278503467,0.100311158024983,0.587167879030567
ZNF518B,0.16015642251291,0.180685863459966,-0.0828682751998072,-0.272024887260706,0.2652089333611,2.17250459797244,0.100326418714045,0.587167879030567
RFPL4AL1,0.296556734224111,-0.0484256884499017,-0.4070213817196,-0.174014917751741,0.135704429032199,2.17218796091474,0.10036563457777,0.587199749003452
AHCYL2,-0.230766667714901,-0.290313538527389,-0.433320654382354,-0.280292866165062,-0.14655931035776,2.17187433057243,0.100404493589948,0.587229510441308
